Reference: IERS Technical Note 35

Notes:

 (1) 	ICRF Designations, constructed from J2000.0 coordinates with the format 
		ICRF JHHMMSS.s+DDMMSS   or   ICRF JHHMMSS.s-DDMMSS 
	They follow the recommendations of the IAU Task Group on Designations.

 (2)	IERS Designations, previously constructed from B1950 coordinates. 
	The complete format, including acronym and epoch in addition to the
        coordinates, is
		IERS BHHMM+DDd   or   IERS BHHMM-DDd


Coordinates of 2197 VCS only sources in ICRF2
------------------------------------------------------------------------------------------------------------------------------------------
 ICRF Designation     IERS Des.  Right Ascension     Declination         Uncertainty         Corr.   Mean   First    Last     Nb      Nb
        (1)              (2)         J2000.0           J2000.0         R.A.      Dec.        RA-Dc   MJD     MJD     MJD     sess.    del.
                                   h  m  s             o  '  "          s          "                  of observation span 
ICRF J000623.0+123553  0003+123  00 06 23.05612254   12 35 53.0975671  0.00005871 0.0010812   0.275  54112.8 54112.8 54112.8      1     24
ICRF J000648.7+242236  0004+240  00 06 48.78942386   24 22 36.3930433  0.00009003 0.0017127   0.146  50132.3 50085.5 50156.3      2     59
ICRF J000748.4+570610  0005+568  00 07 48.46857138   57 06 10.4389368  0.00032221 0.0034085   0.436  49577.0 49577.0 49577.0      1     13
ICRF J000800.8+114400  0005+114  00 08 00.83831184   11 44 00.7743079  0.00006217 0.0011516  -0.149  52409.7 52409.7 52409.7      1     40
ICRF J000826.2-255911  0005-262  00 08 26.25252167  -25 59 11.5409502  0.00003569 0.0011737   0.389  50666.2 50632.3 50688.3      2     86
ICRF J000833.4+683722  0005+683  00 08 33.47285133   68 37 22.0478090  0.00031945 0.0012626  -0.117  52749.3 49827.5 54112.8      2     22
ICRF J000833.6-360125  0006-363  00 08 33.66140030  -36 01 25.0525148  0.00041773 0.0327983   0.693  53552.8 53552.8 53552.8      1      8
ICRF J000903.9+062821  0006+061  00 09 03.93185186   06 28 21.2397796  0.00001371 0.0004352   0.205  52409.7 52409.7 52409.7      1     72
ICRF J000904.1+400146  0006+397  00 09 04.17357336   40 01 46.7049948  0.00003162 0.0006552  -0.321  50242.8 50242.8 50242.8      1     73
ICRF J001030.0+441242  0007+439  00 10 30.04647965   44 12 42.5046631  0.00003251 0.0010122   0.256  54088.1 54088.1 54088.1      1     48
ICRF J001035.7-302747  0008-307  00 10 35.74244613  -30 27 47.4140428  0.00015422 0.0046194   0.780  52306.7 52306.7 52306.7      1     17
ICRF J001045.1-294513  0008-300  00 10 45.17737584  -29 45 13.1787193  0.00006044 0.0031704  -0.555  54088.1 54088.1 54088.1      1     43
ICRF J001053.6-215704  0008-222  00 10 53.64999205  -21 57 04.2204083  0.00001079 0.0003698  -0.181  50663.0 50632.3 50688.3      2    133
ICRF J001131.9+704531  0008+704  00 11 31.90287510   70 45 31.6257033  0.00004715 0.0003779   0.007  49827.5 49827.5 49827.5      1    101
ICRF J001140.4-143404  0009-148  00 11 40.45590174  -14 34 04.6334014  0.00005088 0.0013275   0.335  54112.8 54112.8 54112.8      1     38
ICRF J001229.3+470434  0009+467  00 12 29.30288583   47 04 34.7396644  0.00007134 0.0013420  -0.445  53573.0 53573.0 53573.0      1     35
ICRF J001237.6+655110  0009+655  00 12 37.67114974   65 51 10.8231614  0.00061629 0.0040160   0.042  53153.2 53153.2 53153.2      1     10
ICRF J001247.3+335338  0010+336  00 12 47.38219736   33 53 38.4717555  0.00004242 0.0008568  -0.582  53503.7 53503.7 53503.7      1     41
ICRF J001259.9-395426  0010-401  00 12 59.90983609  -39 54 26.0561624  0.00002580 0.0007151   0.292  52342.6 52306.7 52409.7      2     43
ICRF J001316.4+463608  0010+463  00 13 16.48886274   46 36 08.6707019  0.00011939 0.0013146  -0.611  50306.3 50306.3 50306.3      1     37
ICRF J001320.7-151347  0010-155  00 13 20.70183091  -15 13 47.7818949  0.00009114 0.0033808  -0.369  54088.1 54088.1 54088.1      1     16
ICRF J001354.1-042352  0011-046  00 13 54.13096496  -04 23 52.2943757  0.00001228 0.0004318  -0.337  50576.2 50576.2 50576.2      1     88
ICRF J001356.3+191041  0011+189  00 13 56.37611420   19 10 41.9154122  0.00003786 0.0011536  -0.101  50109.4 50085.5 50156.3      2     77
ICRF J001448.7+611743  0012+610  00 14 48.79215207   61 17 43.5420962  0.00009715 0.0007133   0.480  52409.7 52409.7 52409.7      1     18
ICRF J001502.4-181250  0012-184  00 15 02.49204541  -18 12 50.8832442  0.00001225 0.0003974   0.266  50657.1 50632.3 50688.3      2    131
ICRF J001506.1+321613  0012+319  00 15 06.14740520   32 16 13.3097781  0.00001845 0.0004743  -0.219  53523.9 53523.9 53523.9      1     86
ICRF J001534.3-180725  0013-184  00 15 34.32451170  -18 07 25.5821027  0.00010906 0.0031332  -0.600  54112.8 54112.8 54112.8      1     20
ICRF J001735.8-051241  0015-054  00 17 35.81721774  -05 12 41.7681233  0.00003100 0.0010185  -0.363  53561.9 53561.9 53561.9      1     54
ICRF J001751.7+531219  0015+529  00 17 51.75984325   53 12 19.1217239  0.00005577 0.0006435  -0.336  49577.0 49577.0 49577.0      1     77
ICRF J001759.0-274821  0015-280  00 17 59.00583249  -27 48 21.5745659  0.00019196 0.0050280   0.495  53573.0 53573.0 53573.0      1     33
ICRF J001939.7+260252  0017+257  00 19 39.78058269   26 02 52.2784459  0.00001847 0.0005741  -0.290  50219.8 50219.8 50219.8      1     74
ICRF J001942.6-303119  0017-307  00 19 42.67532353  -30 31 19.3482183  0.00002313 0.0007599   0.087  52306.7 52306.7 52306.7      1     47
ICRF J002102.8+715020  0018+715  00 21 02.81374705   71 50 20.7710670  0.00022806 0.0017525  -0.546  49827.5 49827.5 49827.5      1     31
ICRF J002127.3+731241  0018+729  00 21 27.37482251   73 12 41.9312197  0.00045308 0.0015436   0.242  53041.4 49827.5 54112.8      2     24
ICRF J002206.6+452533  0019+451  00 22 06.61132885   45 25 33.8601981  0.00002540 0.0004858   0.034  50306.3 50306.3 50306.3      1     81
ICRF J002225.4+001456  0019-000  00 22 25.42593021   00 14 56.1613786  0.00009584 0.0028576  -0.190  50576.2 50576.2 50576.2      1     18
ICRF J002335.4+445635  0020+446  00 23 35.44245528   44 56 35.7573595  0.00004493 0.0010439   0.382  50306.3 50306.3 50306.3      1     51
ICRF J002400.6-081110  0021-084  00 24 00.67272891  -08 11 10.0486110  0.00007063 0.0021062  -0.260  53440.2 53153.2 53523.9      2     31
ICRF J002421.5+464406  0021+464  00 24 21.53760346   46 44 06.2285494  0.00004496 0.0012365   0.148  50306.3 50306.3 50306.3      1     54
ICRF J002445.9-041201  0022-044  00 24 45.98322022  -04 12 01.5488383  0.00001649 0.0005258  -0.181  50576.2 50576.2 50576.2      1     64
ICRF J002524.2-222747  0022-227  00 25 24.24744536  -22 27 47.5969650  0.00002431 0.0008110  -0.063  54088.1 54088.1 54088.1      1     78
ICRF J002526.1+391935  0022+390  00 25 26.15767775   39 19 35.4395037  0.00001290 0.0002575  -0.425  50242.8 50242.8 50242.8      1     75
ICRF J002549.1-260212  0023-263  00 25 49.15626788  -26 02 12.6149312  0.00007109 0.0020401   0.375  52409.7 52409.7 52409.7      1     28
ICRF J002641.7+350842  0024+348  00 26 41.72457427   35 08 42.2765490  0.00023308 0.0047705  -0.612  50219.8 50219.8 50219.8      1     12
ICRF J002651.4-111252  0024-114  00 26 51.44303605  -11 12 52.4253828  0.00006387 0.0016862   0.223  53552.8 53552.8 53552.8      1     30
ICRF J002703.2+595852  0024+597  00 27 03.28647270   59 58 52.9600213  0.00026821 0.0017568   0.173  49577.0 49577.0 49577.0      1     11
ICRF J002705.7+092957  0024+092  00 27 05.79362565   09 29 57.7635423  0.00005079 0.0009324   0.339  52306.7 52306.7 52306.7      1     28
ICRF J002900.9-011341  0026-015  00 29 00.98604496  -01 13 41.7604847  0.00004920 0.0009446   0.369  53126.1 53126.1 53126.1      1     36
ICRF J002903.5+050934  0026+048  00 29 03.59227306   05 09 34.8676363  0.00015914 0.0023565  -0.513  49914.7 49914.7 49914.7      1     30
ICRF J003014.4+703740  0027+703  00 30 14.41300212   70 37 40.0605498  0.00003928 0.0003408  -0.046  49827.5 49827.5 49827.5      1    117
ICRF J003031.8-021156  0027-024  00 30 31.82375224  -02 11 56.1335027  0.00001515 0.0004998  -0.209  53130.3 53126.1 53134.5      2     68
ICRF J003156.4-142619  0029-147  00 31 56.41188946  -14 26 19.3470091  0.00006460 0.0018802  -0.534  53129.4 53126.1 53134.5      2     36
ICRF J003443.4+275425  0032+276  00 34 43.48618479   27 54 25.7213732  0.00002177 0.0005738  -0.263  50219.8 50219.8 50219.8      1     55
ICRF J003544.0+143801  0033+143  00 35 44.08792240   14 38 01.9720229  0.00002541 0.0008077   0.142  54112.8 54112.8 54112.8      1     49
ICRF J003546.2-083554  0033-088  00 35 46.25051310  -08 35 54.0449447  0.00014899 0.0049037  -0.889  53523.9 53523.9 53523.9      1      6
ICRF J003635.1+143403  0033+142  00 36 35.10909957   14 34 03.6202098  0.00003150 0.0007800  -0.210  52409.7 52409.7 52409.7      1     46
ICRF J003714.8-214524  0034-220  00 37 14.82592389  -21 45 24.7135356  0.00005181 0.0014307  -0.567  54088.1 54088.1 54088.1      1     38
ICRF J003726.0+110950  0034+108  00 37 26.04142426   11 09 50.9210655  0.00002158 0.0006157  -0.274  49914.7 49914.7 49914.7      1    108
ICRF J003732.1+080813  0034+078  00 37 32.19717614   08 08 13.0574396  0.00001688 0.0005158  -0.234  53561.9 53561.9 53561.9      1     77
ICRF J003746.1+365910  0035+367  00 37 46.14323988   36 59 10.8850961  0.00028491 0.0027156   0.740  50242.8 50242.8 50242.8      1     12
ICRF J003818.0+122731  0035+121  00 38 18.01644892   12 27 31.2516734  0.00064141 0.0189996  -0.982  50115.9 50085.5 50156.3      2     14
ICRF J003820.7-032958  0035-037  00 38 20.79434604  -03 29 58.9622726  0.00002398 0.0007560  -0.284  53573.0 53573.0 53573.0      1     77
ICRF J003828.4+503525  0035+503  00 38 28.41348698   50 35 25.8332986  0.00010360 0.0006748  -0.215  53651.4 50306.3 54112.8      2     33
ICRF J003829.9-212004  0036-216  00 38 29.95469596  -21 20 04.0231282  0.00015427 0.0033589   0.409  50661.5 50632.3 50688.3      2     48
ICRF J003906.2-094246  0036-099  00 39 06.29166037  -09 42 46.8868232  0.00004123 0.0017971  -0.092  54088.1 54088.1 54088.1      1     15
ICRF J003916.9-185405  0036-191  00 39 16.92438996  -18 54 05.6200081  0.00033411 0.0099397   0.751  53560.8 53560.8 53560.8      1      8
ICRF J003946.9+490033  0037+487  00 39 46.99884357   49 00 33.1753187  0.00002986 0.0005479   0.155  50306.3 50306.3 50306.3      1     80
ICRF J004017.5-324327  0037-329  00 40 17.54075021  -32 43 27.8244134  0.00009427 0.0023084  -0.375  52306.7 52306.7 52306.7      1     19
ICRF J004030.6-322520  0038-326  00 40 30.65507682  -32 25 20.3346836  0.00042124 0.0171017   0.619  52306.7 52306.7 52306.7      1      9
ICRF J004057.6-014632  0038-020  00 40 57.61158383  -01 46 32.0264563  0.00001289 0.0004074  -0.354  50576.2 50576.2 50576.2      1     65
ICRF J004117.2+133927  0038+133  00 41 17.21099103   13 39 27.5274745  0.00011465 0.0019549  -0.270  54112.8 54112.8 54112.8      1     19
ICRF J004244.3+100949  0040+098  00 42 44.37172196   10 09 49.2070344  0.00004117 0.0009743   0.450  49914.7 49914.7 49914.7      1     77
ICRF J004442.2+185505  0042+186  00 44 42.22790128   18 55 05.0346529  0.00004618 0.0016799   0.593  53126.1 53126.1 53126.1      1     36
ICRF J004450.7+680302  0041+677  00 44 50.75960812   68 03 02.6856161  0.00005206 0.0004657  -0.180  53560.8 53560.8 53560.8      1     59
ICRF J004607.8+245632  0043+246  00 46 07.82574115   24 56 32.5243374  0.00001099 0.0002472   0.088  53128.1 53126.1 53306.8      2     91
ICRF J004647.5+390047  0044+387  00 46 47.57831015   39 00 47.1486395  0.00003518 0.0006624  -0.284  50242.8 50242.8 50242.8      1     60
ICRF J004700.4+565742  0044+566  00 47 00.42879964   56 57 42.3950995  0.00002877 0.0004198   0.021  49577.0 49577.0 49577.0      1    130
ICRF J004743.8+243515  0045+243  00 47 43.87132950   24 35 15.9955733  0.00004887 0.0014977  -0.792  50122.2 50085.5 50156.3      2     85
ICRF J004858.7+064006  0046+063  00 48 58.72313512   06 40 06.4748074  0.00004144 0.0012425   0.390  53129.7 53126.1 53134.5      2     28
ICRF J004922.9-311627  0046-315  00 49 22.90071217  -31 16 27.3156721  0.00033949 0.0155407   0.726  52306.7 52306.7 52306.7      1     10
ICRF J004937.9+512813  0046+511  00 49 37.99120117   51 28 13.6925314  0.00003850 0.0006446  -0.303  49959.0 49577.0 50306.3      2    126
ICRF J005021.5-045220  0047-051  00 50 21.53480228  -04 52 20.5953473  0.00004185 0.0013399  -0.474  50576.2 50576.2 50576.2      1     40
ICRF J005108.2-065002  0048-071  00 51 08.20981506  -06 50 02.2290926  0.00000977 0.0003238  -0.290  50576.2 50576.2 50576.2      1     73
ICRF J005136.4+445935  0048+447  00 51 36.47366080   44 59 35.9585067  0.00008293 0.0007959   0.269  50306.3 50306.3 50306.3      1     45
ICRF J005227.8+440254  0049+437  00 52 27.82588947   44 02 54.5161062  0.00002611 0.0004304  -0.122  50272.2 50242.8 50306.3      2    106
ICRF J005232.8+862744  0046+861  00 52 32.85485469   86 27 44.2505111  0.00342413 0.0051506   0.490  53573.0 53573.0 53573.0      1     13
ICRF J005252.5-282554  0050-287  00 52 52.55633535  -28 25 54.1852239  0.00062248 0.0281282  -0.901  53573.0 53573.0 53573.0      1      9
ICRF J005336.5-072729  0051-077  00 53 36.51571062  -07 27 29.6196140  0.00011561 0.0032473  -0.272  53560.8 53560.8 53560.8      1     15
ICRF J005417.6+681111  0051+679  00 54 17.62159478   68 11 11.1767459  0.00015393 0.0011403  -0.110  49827.5 49827.5 49827.5      1     38
ICRF J005417.6+705356  0051+706  00 54 17.68494238   70 53 56.6180107  0.00009612 0.0008882   0.271  49827.5 49827.5 49827.5      1     63
ICRF J005432.9-195301  0052-201  00 54 32.94845203  -19 53 01.0027203  0.00002707 0.0008645  -0.153  53537.8 53523.9 53561.9      2     93
ICRF J005511.7-121757  0052-125  00 55 11.78259264  -12 17 57.0972882  0.00001146 0.0003882  -0.206  53552.8 53552.8 53552.8      1     90
ICRF J005717.0-002433  0054-006  00 57 17.00238136  -00 24 33.1744478  0.00014489 0.0059544   0.726  53573.0 53573.0 53573.0      1      8
ICRF J005802.2-323420  0055-328  00 58 02.23032214  -32 34 20.7481551  0.00009328 0.0038260  -0.548  52306.7 52306.7 52306.7      1     20
ICRF J005832.0+331117  0055+329  00 58 32.06903851   33 11 17.2144874  0.00002420 0.0007097  -0.224  53560.8 53560.8 53560.8      1     60
ICRF J005833.8+062006  0055+060  00 58 33.80447037   06 20 06.0735328  0.00004171 0.0013328  -0.239  53128.7 53126.1 53134.5      2     19
ICRF J005952.2+581223  0056+579  00 59 52.20903410   58 12 23.6833746  0.00006313 0.0004667   0.267  52306.7 52306.7 52306.7      1     39
ICRF J010038.2+334506  0057+334  01 00 38.29071500   33 45 06.1217039  0.00002983 0.0007648  -0.191  53561.9 53561.9 53561.9      1     56
ICRF J010051.6+680820  0057+678  01 00 51.66361162   68 08 20.5350636  0.00029040 0.0016571   0.148  49827.5 49827.5 49827.5      1     24
ICRF J010116.9+500444  0058+498  01 01 16.99753790   50 04 44.9894915  0.00015525 0.0013563  -0.747  52748.7 50306.3 54088.1      2     48
ICRF J010152.3-283120  0059-287  01 01 52.38972541  -28 31 20.4206917  0.00030176 0.0078408   0.596  50688.3 50688.3 50688.3      1     13
ICRF J010157.7+163940  0059+163  01 01 57.71954542   16 39 40.9530047  0.00004226 0.0025781  -0.436  51490.9 50085.5 53134.5      4     57
ICRF J010256.3-264636  0100-270  01 02 56.35398865  -26 46 36.5148938  0.00017584 0.0060835   0.199  54112.8 54112.8 54112.8      1     20
ICRF J010458.2-241628  0102-245  01 04 58.20537130  -24 16 28.4451407  0.00001599 0.0005424  -0.313  50659.4 50632.3 50688.3      2    132
ICRF J010549.9+481903  0102+480  01 05 49.92815913   48 19 03.1926880  0.00001298 0.0002415  -0.134  50306.3 50306.3 50306.3      1     90
ICRF J010600.2+340202  0103+337  01 06 00.29336917   34 02 02.9884749  0.00004953 0.0011647   0.515  50219.8 50219.8 50219.8      1     39
ICRF J010610.9+253930  0103+253  01 06 10.96898367   25 39 30.4956046  0.00006250 0.0017723  -0.845  50219.8 50219.8 50219.8      1     37
ICRF J010622.9-015538  0103-021  01 06 22.99424141  -01 55 38.4150553  0.00003094 0.0007635   0.096  50576.2 50576.2 50576.2      1     62
ICRF J010643.2-031536  0104-035  01 06 43.22871688  -03 15 36.2960289  0.00002504 0.0007563  -0.107  53573.0 53573.0 53573.0      1     73
ICRF J010652.6+195102  0104+195  01 06 52.63125405   19 51 02.5618903  0.00002118 0.0006353  -0.497  53503.7 53503.7 53503.7      1     64
ICRF J010745.9+131205  0105+129  01 07 45.96189887   13 12 05.1913284  0.00002881 0.0008700  -0.543  54088.1 54088.1 54088.1      1     56
ICRF J010747.8+261108  0105+259  01 07 47.88625279   26 11 08.6726205  0.00007369 0.0025502  -0.708  50219.8 50219.8 50219.8      1     29
ICRF J010826.8-003724  0105-008  01 08 26.84261443  -00 37 24.1652150  0.00005702 0.0011010   0.487  50576.2 50576.2 50576.2      1     46
ICRF J010946.3+613330  0106+612  01 09 46.34445705   61 33 30.4554106  0.00005311 0.0001860  -0.082  52306.7 52306.7 52306.7      1     53
ICRF J011012.8+680541  0106+678  01 10 12.87345665   68 05 41.2185179  0.00024612 0.0016181   0.055  49827.5 49827.5 49827.5      1     25
ICRF J011030.9-041531  0107-045  01 10 30.90278916  -04 15 31.0258767  0.00002737 0.0009727  -0.394  54112.8 54112.8 54112.8      1     32
ICRF J011035.5-164827  0108-170  01 10 35.51118979  -16 48 27.7033885  0.00033054 0.0078024   0.562  53153.2 53153.2 53153.2      1      8
ICRF J011050.0-074141  0108-079  01 10 50.02098339  -07 41 41.1141258  0.00001163 0.0003789  -0.115  50576.2 50576.2 50576.2      1     66
ICRF J011156.8-131701  0109-135  01 11 56.85796667  -13 17 01.1970719  0.00002241 0.0008044  -0.444  53561.9 53561.9 53561.9      1     55
ICRF J011212.9+352219  0109+351  01 12 12.94440267   35 22 19.3366943  0.00001540 0.0003302  -0.298  50242.8 50242.8 50242.8      1     64
ICRF J011250.3+320817  0110+318  01 12 50.33304741   32 08 17.4329678  0.00001517 0.0004043  -0.090  50219.8 50219.8 50219.8      1     72
ICRF J011546.5-304919  0113-310  01 15 46.50553812  -30 49 19.4001560  0.00003322 0.0010029  -0.581  53126.1 53126.1 53126.1      1     36
ICRF J011638.0+242253  0113+241  01 16 38.06769457   24 22 53.7240499  0.00009756 0.0020359  -0.258  50144.2 50085.5 50156.3      2     35
ICRF J011651.5-205210  0114-211  01 16 51.56103995  -20 52 10.8021857  0.01036400 0.2626178  -0.992  52409.7 52409.7 52409.7      1      3
ICRF J011725.2+141812  0114+140  01 17 25.20320275   14 18 12.4199334  0.00012807 0.0021038  -0.389  50136.1 50085.5 50156.3      2     49
ICRF J011901.2+082954  0116+082  01 19 01.27435539   08 29 54.6928702  0.00006646 0.0017983  -0.398  52409.7 52409.7 52409.7      1     15
ICRF J011943.6-165408  0117-171  01 19 43.64593528  -16 54 08.9721752  0.00003698 0.0012470   0.607  53552.8 53552.8 53552.8      1     55
ICRF J012100.7-280622  0118-283  01 21 00.74193927  -28 06 22.1777062  0.00020120 0.0058839   0.731  53503.7 53503.7 53503.7      1     15
ICRF J012217.4-005615  0119-011  01 22 17.46999699  -00 56 15.6975303  0.00003160 0.0013325  -0.662  54112.8 54112.8 54112.8      1     38
ICRF J012245.4+295412  0119+296  01 22 45.43001742   29 54 12.6429636  0.00001791 0.0004485  -0.169  53130.3 53126.1 53134.5      2     68
ICRF J012302.2+304406  0120+304  01 23 02.28144119   30 44 06.9182239  0.00003944 0.0013107   0.018  53573.0 53573.0 53573.0      1     50
ICRF J012343.0+261522  0120+259  01 23 43.04519489   26 15 22.4261789  0.00001876 0.0005958  -0.252  50219.8 50219.8 50219.8      1     69
ICRF J012346.3-092303  0121-096  01 23 46.38468296  -09 23 03.3327753  0.00009866 0.0031861   0.484  53560.8 53560.8 53560.8      1     17
ICRF J012421.4-341621  0122-345  01 24 21.45937850  -34 16 21.4532471  0.00004118 0.0013335  -0.232  52793.9 52306.7 53126.1      2     37
ICRF J012455.8+280511  0122+278  01 24 55.87921345   28 05 11.3910405  0.00002368 0.0006928  -0.044  50219.8 50219.8 50219.8      1     61
ICRF J012507.7+471803  0122+470  01 25 07.70674540   47 18 03.0848148  0.00007949 0.0010816   0.147  50306.3 50306.3 50306.3      1     28
ICRF J012518.8-254904  0122-260  01 25 18.83747246  -25 49 04.3897944  0.00002191 0.0007436  -0.222  53561.9 53561.9 53561.9      1     56
ICRF J012607.8+704652  0122+705  01 26 07.84360323   70 46 52.3861005  0.00027643 0.0030622  -0.673  49827.5 49827.5 49827.5      1     10
ICRF J012615.0-222233  0123-226  01 26 15.00163184  -22 22 33.6023730  0.00002612 0.0008011  -0.630  53126.1 53126.1 53126.1      1     55
ICRF J012704.7+732312  0123+731  01 27 04.71654715   73 23 12.6698576  0.00249051 0.0099301  -0.821  53573.0 53573.0 53573.0      1      7
ICRF J012808.0+490105  0125+487  01 28 08.06338438   49 01 05.9858202  0.00003166 0.0005663   0.456  50306.3 50306.3 50306.3      1     70
ICRF J012955.3+144647  0127+145  01 29 55.34717058   14 46 47.8360559  0.00002856 0.0007932  -0.445  50164.5 50085.5 54482.7      3    130
ICRF J013126.7+383439  0128+383  01 31 26.71349931   38 34 39.2217813  0.00005221 0.0013386  -0.046  53560.8 53560.8 53560.8      1     19
ICRF J013203.0+221650  0129+220  01 32 03.07877651   22 16 50.3351505  0.00002264 0.0005416  -0.164  54112.8 54112.8 54112.8      1     47
ICRF J013220.4+562040  0129+560  01 32 20.44728196   56 20 40.3705467  0.00004952 0.0006212   0.277  49577.0 49577.0 49577.0      1     99
ICRF J013244.1+432532  0129+431  01 32 44.12680458   43 25 32.6612366  0.00002927 0.0005891  -0.229  50242.8 50242.8 50242.8      1     69
ICRF J013300.8-443043  0130-447  01 33 00.86354131  -44 30 43.6390089  0.00057534 0.0450515  -0.300  53134.5 53134.5 53134.5      1      8
ICRF J013412.7+000345  0131-001  01 34 12.70417317   00 03 45.1359175  0.00010045 0.0019684  -0.086  50576.2 50576.2 50576.2      1     28
ICRF J013432.0-384333  0132-389  01 34 32.03009962  -38 43 33.3820706  0.00004129 0.0012398  -0.060  52354.5 52306.7 52409.7      2     28
ICRF J013440.7+692510  0130+691  01 34 40.75983478   69 25 10.8963332  0.00092241 0.0033809   0.643  49827.5 49827.5 49827.5      1     12
ICRF J013537.5-200845  0133-204  01 35 37.50940551  -20 08 45.8619471  0.00000801 0.0002381  -0.060  50660.3 50632.3 50688.3      2    180
ICRF J013715.6+214544  0134+215  01 37 15.62499129   21 45 44.2703802  0.00006985 0.0009743   0.515  53561.9 53561.9 53561.9      1     26
ICRF J013809.8-271127  0135-274  01 38 09.81821269  -27 11 27.9340753  0.00003193 0.0010506   0.247  53573.0 53573.0 53573.0      1     57
ICRF J013851.8-054008  0136-059  01 38 51.85124099  -05 40 08.2422997  0.00002510 0.0007347   0.232  50576.2 50576.2 50576.2      1     59
ICRF J013857.4-225447  0136-231  01 38 57.46565382  -22 54 47.3303665  0.00001288 0.0004736   0.006  50660.7 50632.3 50688.3      2    142
ICRF J014004.4-153255  0137-158  01 40 04.43519932  -15 32 55.6801184  0.00001477 0.0005047  -0.154  53561.9 53561.9 53561.9      1     88
ICRF J014043.0+634606  0137+635  01 40 43.07795609   63 46 06.8915244  0.00023352 0.0006663   0.153  52306.7 52306.7 52306.7      1     16
ICRF J014054.6+434245  0137+434  01 40 54.66446641   43 42 45.2069602  0.00004864 0.0006609  -0.288  54088.1 54088.1 54088.1      1     47
ICRF J014133.7-020221  0139-022  01 41 33.79015161  -02 02 21.5528650  0.00002612 0.0008066  -0.151  53573.0 53573.0 53573.0      1     53
ICRF J014303.1+412920  0140+412  01 43 03.18455718   41 29 20.4457184  0.00002084 0.0004446  -0.194  50242.8 50242.8 50242.8      1     79
ICRF J014310.1-320056  0140-322  01 43 10.13155304  -32 00 56.6520055  0.00002401 0.0007825  -0.183  52306.7 52306.7 52306.7      1     31
ICRF J014331.0+121542  0140+120  01 43 31.09222054   12 15 42.9334511  0.00010474 0.0011752   0.219  53129.3 53126.1 53134.5      2     26
ICRF J014346.8+491541  0140+490  01 43 46.87989537   49 15 41.5865983  0.00059622 0.0066517   0.050  50306.3 50306.3 50306.3      1      8
ICRF J014433.5+270503  0141+268  01 44 33.55386987   27 05 03.1179001  0.00008347 0.0011696   0.011  53560.8 53560.8 53560.8      1     17
ICRF J014454.0-393810  0142-398  01 44 54.09317727  -39 38 10.5504010  0.00085790 0.0357782   0.915  52409.7 52409.7 52409.7      1      4
